payment_id,loan_id,payment_amount,payment_date
PMT0002804,LON0001525,3854.53,2021-02-02
PMT0002805,LON0000587,5800.59,2023-02-05
PMT0002806,LON0001942,276.0,2020-01-08
PMT0002807,LON0001737,2913.91,2024-11-01
PMT0002808,LON0002525,439.17,2019-08-24
PMT0002809,LON0000975,1585.46,2018-11-28
PMT0002810,LON0001807,1967.46,2019-01-31
PMT0002811,LON0001604,2784.85,2022-09-22
PMT0002812,LON0002306,5248.68,2019-06-14
PMT0002813,LON0001390,7652.63,2019-08-04
PMT0002814,LON0001942,169.28,2020-12-09
PMT0002815,LON0002669,2270.63,2023-06-09
PMT0002816,LON0002650,8262.85,2019-02-06
PMT0002817,LON0000597,3056.07,2018-06-08
PMT0002818,LON0002930,4905.39,2021-09-14
PMT0002819,LON0000383,2021.24,2021-05-15
PMT0002820,LON0001162,7049.44,2022-12-21
PMT0002821,LON0001030,5131.27,2021-08-02
PMT0002822,LON0000402,631.93,2018-04-27
PMT0002823,LON0000772,3881.72,2022-09-11
PMT0002824,LON0002665,9459.88,2021-04-23
PMT0002825,LON0001363,967.83,2024-11-09
PMT0002826,LON0001223,4791.88,2023-01-20
PMT0002827,LON0000906,5440.7,2024-10-02
PMT0002828,LON0002878,7469.82,2021-11-11
PMT0002829,LON0002255,1802.56,2024-02-29
PMT0002830,LON0002948,5269.36,2022-09-18
PMT0002831,LON0002617,4441.78,2018-09-14
PMT0002832,LON0000563,4270.82,2022-01-07
PMT0002833,LON0002552,3968.54,2021-08-12
PMT0002834,LON0000632,8085.05,2024-01-29
PMT0002835,LON0001602,3633.59,2024-01-14
PMT0002836,LON0002031,2696.98,2019-09-30
PMT0002837,LON0002944,6687.66,2018-12-10
PMT0002838,LON0000056,8762.9,2022-10-04
PMT0002839,LON0000757,6873.01,2024-02-02
PMT0002840,LON0002885,6935.14,2021-03-17
PMT0002841,LON0002047,2797.18,2021-04-25
PMT0002842,LON0001402,1682.0,2019-11-18
PMT0002843,LON0001072,907.88,2023-08-19
PMT0002844,LON0000032,5630.11,2020-12-24
PMT0002845,LON0000036,4472.76,2022-07-11
PMT0002846,LON0002825,6080.62,2020-06-09
PMT0002847,LON0001191,3758.74,2023-11-29
PMT0002848,LON0001421,1632.48,2021-07-30
PMT0002849,LON0001098,9665.58,2022-01-05
PMT0002850,LON0001823,3187.08,2023-12-17
PMT0002851,LON0002281,3335.48,2023-05-06
PMT0002852,LON0001682,7170.79,2021-11-13
PMT0002853,LON0000489,3736.31,2019-01-18
PMT0002854,LON0000472,1561.96,2023-07-03
PMT0002855,LON0001815,4137.32,2024-03-19
PMT0002856,LON0000621,7240.15,2018-10-13
PMT0002857,LON0001948,1714.32,2018-04-02
PMT0002858,LON0001653,6141.27,2024-03-03
PMT0002859,LON0000755,3084.16,2021-09-23
PMT0002860,LON0000174,1055.44,2024-06-10
PMT0002861,LON0002817,8797.0,2024-10-02
PMT0002862,LON0001734,4450.6,2018-07-16
PMT0002863,LON0002056,9028.6,2021-11-08
PMT0002864,LON0000117,8519.58,2020-07-20
PMT0002865,LON0000188,6550.0,2022-02-24
PMT0002866,LON0000403,4734.44,2024-04-12
PMT0002867,LON0000731,9929.69,2019-10-13
PMT0002868,LON0002870,6475.98,2022-04-19
PMT0002869,LON0000689,3471.15,2018-12-27
PMT0002870,LON0002529,8288.78,2020-09-02
PMT0002871,LON0001201,4213.28,2019-03-22
PMT0002872,LON0001149,6258.01,2024-12-04
PMT0002873,LON0000379,1002.78,2021-05-11
PMT0002874,LON0000740,2298.72,2024-03-03
PMT0002875,LON0001996,4670.16,2020-04-12
PMT0002876,LON0001385,6526.82,2022-08-22
PMT0002877,LON0002775,6698.03,2023-03-24
PMT0002878,LON0001120,5317.93,2020-04-26
PMT0002879,LON0000035,1824.83,2020-03-28
PMT0002880,LON0002950,5767.37,2021-12-05
PMT0002881,LON0001387,6642.74,2018-04-28
PMT0002882,LON0000260,9344.86,2018-06-03
PMT0002883,LON0001743,7356.98,2019-04-17
PMT0002884,LON0002506,9014.32,2019-05-13
PMT0002885,LON0002391,7017.13,2022-06-02
PMT0002886,LON0000312,1943.83,2022-01-25
PMT0002887,LON0000318,3495.47,2021-05-31
PMT0002888,LON0000834,7990.3,2018-04-08
PMT0002889,LON0002331,9481.79,2021-11-22
PMT0002890,LON0002868,6720.37,2018-12-30
PMT0002891,LON0002505,2557.95,2019-01-04
PMT0002892,LON0001574,1663.29,2023-12-11
PMT0002893,LON0002212,6698.47,2023-08-04
PMT0002894,LON0000701,7453.26,2021-11-18
PMT0002895,LON0000829,7393.84,2019-09-21
PMT0002896,LON0002678,5082.96,2024-12-03
PMT0002897,LON0000101,6873.64,2021-02-06
PMT0002898,LON0002892,6512.24,2024-08-06
PMT0002899,LON0000075,3924.75,2021-08-10
PMT0002900,LON0001172,4519.63,2023-09-09
PMT0002901,LON0000530,9848.33,2021-02-01
PMT0002902,LON0000610,3687.99,2022-12-29
PMT0002903,LON0002414,1686.25,2022-02-12
PMT0002904,LON0000110,620.5,2019-03-28
PMT0002905,LON0002224,9539.86,2023-11-23
PMT0002906,LON0001788,8274.08,2024-12-29
PMT0002907,LON0000480,2191.23,2024-09-27
PMT0002908,LON0001548,9626.92,2020-05-01
PMT0002909,LON0002368,5261.52,2018-06-22
PMT0002910,LON0002974,9206.93,2019-09-16
PMT0002911,LON0002170,7623.67,2020-07-20
PMT0002912,LON0001724,9438.57,2023-10-30
PMT0002913,LON0000461,8836.38,2020-06-22
PMT0002914,LON0000171,1457.22,2019-02-08
PMT0002915,LON0001327,4279.77,2020-11-06
PMT0002916,LON0001953,8770.2,2021-04-20
PMT0002917,LON0001051,2298.87,2020-04-30
PMT0002918,LON0001820,6741.89,2018-02-08
PMT0002919,LON0000223,2876.92,2019-06-03
PMT0002920,LON0002543,129.23,2021-03-27
PMT0002921,LON0002704,9352.38,2018-10-25
PMT0002922,LON0002900,1382.01,2022-11-09
PMT0002923,LON0001567,5825.52,2023-02-13
PMT0002924,LON0000666,1241.12,2023-01-19
PMT0002925,LON0002843,3200.56,2024-06-19
PMT0002926,LON0002414,2589.04,2024-03-20
PMT0002927,LON0000329,7246.75,2021-04-23
PMT0002928,LON0002186,5782.4,2022-06-17
PMT0002929,LON0000792,270.12,2019-12-31
PMT0002930,LON0002197,4404.02,2019-12-17
PMT0002931,LON0000380,8393.09,2024-01-19
PMT0002932,LON0002317,6048.91,2018-10-26
PMT0002933,LON0000042,3653.36,2023-03-04
PMT0002934,LON0000437,6929.27,2021-02-25
PMT0002935,LON0000725,2241.87,2020-08-20
PMT0002936,LON0000994,2791.89,2022-12-20
PMT0002937,LON0002363,5626.73,2022-12-17
PMT0002938,LON0002194,5490.57,2021-11-26
PMT0002939,LON0001796,1371.85,2021-12-28
PMT0002940,LON0001175,9556.99,2022-08-31
PMT0002941,LON0002519,8586.03,2019-12-19
PMT0002942,LON0002471,3630.87,2021-03-12
PMT0002943,LON0002056,5594.45,2020-12-19
PMT0002944,LON0002786,1527.17,2021-05-17
PMT0002945,LON0001904,3826.71,2018-09-25
PMT0002946,LON0001457,6997.14,2018-12-29
PMT0002947,LON0001758,4707.07,2019-09-25
PMT0002948,LON0001270,7477.57,2024-04-15
PMT0002949,LON0000039,4681.07,2019-09-03
PMT0002950,LON0002550,2023.19,2022-07-15
PMT0002951,LON0000135,9502.46,2019-05-21
PMT0002952,LON0000512,7293.76,2021-02-07
PMT0002953,LON0000882,7912.52,2020-03-07
PMT0002954,LON0000751,8032.77,2018-09-03
PMT0002955,LON0001106,4180.16,2019-12-31
PMT0002956,LON0002754,5255.61,2019-10-05
PMT0002957,LON0002302,4573.49,2018-01-02
PMT0002958,LON0001148,3850.35,2024-12-15
PMT0002959,LON0001386,8744.84,2019-05-29
PMT0002960,LON0001871,6867.12,2024-11-14
PMT0002961,LON0001348,1908.06,2024-01-07
PMT0002962,LON0001876,8562.41,2023-06-09
PMT0002963,LON0002202,6097.65,2024-01-26
PMT0002964,LON0001233,7618.91,2022-10-05
PMT0002965,LON0002132,7233.0,2024-06-07
PMT0002966,LON0000548,1736.73,2024-10-01
PMT0002967,LON0001728,4929.61,2019-08-11
PMT0002968,LON0001891,375.89,2021-08-26
PMT0002969,LON0001157,7514.36,2023-04-30
PMT0002970,LON0002823,8121.33,2024-01-06
PMT0002971,LON0000571,9679.42,2022-04-17
PMT0002972,LON0001929,3640.72,2021-10-16
PMT0002973,LON0001073,5932.48,2019-08-04
PMT0002974,LON0001637,4644.86,2019-12-20
PMT0002975,LON0002002,3925.57,2022-06-11
PMT0002976,LON0001116,5495.07,2018-01-16
PMT0002977,LON0002753,8882.93,2019-05-16
PMT0002978,LON0000779,8486.22,2020-11-23
PMT0002979,LON0000527,7900.79,2024-08-10
PMT0002980,LON0000222,7985.67,2019-10-14
PMT0002981,LON0001490,7183.72,2018-05-25
PMT0002982,LON0001089,8059.26,2018-10-12
PMT0002983,LON0002645,4690.22,2020-01-28
PMT0002984,LON0000053,1178.75,2024-09-26
PMT0002985,LON0001828,2667.55,2022-03-19
PMT0002986,LON0000246,585.72,2022-01-20
PMT0002987,LON0002765,9694.23,2020-10-20
PMT0002988,LON0002480,8732.62,2024-06-11
PMT0002989,LON0002337,5945.56,2019-03-22
PMT0002990,LON0001105,2866.89,2021-03-21
PMT0002991,LON0000614,2087.91,2018-09-28
PMT0002992,LON0001171,8134.96,2018-06-23
PMT0002993,LON0001710,2334.94,2023-12-07
PMT0002994,LON0000868,5301.73,2020-11-14
PMT0002995,LON0000847,2796.85,2018-07-23
PMT0002996,LON0001907,7223.62,2019-08-10
PMT0002997,LON0000742,8406.8,2018-09-21
PMT0002998,LON0001424,5324.69,2022-01-05
PMT0002999,LON0002388,110.58,2022-07-07
PMT0003000,LON0001231,5665.87,2020-12-31
