loan_id,customer_id,loan_type,loan_amount,interest_rate,status
LON0002370,CUST0001294,Mortgage,39217.43,18.84,Active
LON0002371,CUST0001591,Mortgage,32764.81,4.84,Active
LON0002372,CUST0001137,Mortgage,204078.67,7.13,Closed
LON0002373,CUST0002832,Business,162498.94,9.17,Active
LON0002374,CUST0001875,Auto,374440.47,14.22,Closed
LON0002375,CUST0002747,Auto,348687.63,4.8,Active
LON0002376,CUST0000660,Business,150659.18,5.62,Closed
LON0002377,CUST0002473,Mortgage,210759.21,19.04,Active
LON0002378,CUST0002551,Personal,82750.64,16.83,Closed
LON0002379,CUST0000197,Personal,459838.11,11.66,Active
LON0002380,CUST0002287,Auto,263847.15,15.51,Active
LON0002381,CUST0000874,Mortgage,109041.0,10.25,Active
LON0002382,CUST0002837,Auto,238291.28,8.1,Active
LON0002383,CUST0001352,Business,387279.7,9.94,Active
LON0002384,CUST0001141,Mortgage,97532.73,15.7,Active
LON0002385,CUST0001682,Mortgage,47129.97,17.01,Active
LON0002386,CUST0000860,Mortgage,488158.36,11.98,Active
LON0002387,CUST0001352,Auto,407561.53,18.31,Active
LON0002388,CUST0000978,Business,127239.78,19.16,Closed
LON0002389,CUST0002296,Business,359452.29,2.04,Active
LON0002390,CUST0002336,Mortgage,307764.3,2.67,Active
LON0002391,CUST0002983,Auto,177311.01,6.53,Closed
LON0002392,CUST0002300,Business,414130.2,8.67,Active
LON0002393,CUST0002173,Mortgage,104140.29,6.76,Active
LON0002394,CUST0002926,Mortgage,418357.38,13.16,Active
LON0002395,CUST0002450,Personal,197280.24,8.09,Closed
LON0002396,CUST0002118,Personal,8362.18,12.11,Active
LON0002397,CUST0001299,Personal,120164.4,15.75,Active
LON0002398,CUST0001892,Auto,69133.72,3.99,Closed
LON0002399,CUST0000352,Business,292374.25,2.47,Active
LON0002400,CUST0001941,Personal,342365.03,16.1,Closed
LON0002401,CUST0001972,Mortgage,272500.79,10.59,Active
LON0002402,CUST0002854,Auto,354737.33,19.41,Active
LON0002403,CUST0000517,Mortgage,412755.8,10.35,Active
LON0002404,CUST0000197,Mortgage,4219.93,19.59,Active
LON0002405,CUST0002781,Mortgage,238246.21,17.9,Active
LON0002406,CUST0002307,Personal,95415.0,13.68,Active
LON0002407,CUST0002270,Personal,493035.49,6.51,Active
LON0002408,CUST0001685,Personal,112535.78,15.26,Active
LON0002409,CUST0001907,Mortgage,40047.81,4.12,Closed
LON0002410,CUST0002656,Business,470090.24,8.7,Active
LON0002411,CUST0000421,Auto,447291.0,7.23,Closed
LON0002412,CUST0001158,Business,310858.04,6.67,Closed
LON0002413,CUST0001757,Personal,348080.77,9.51,Active
LON0002414,CUST0001208,Personal,498225.93,3.06,Active
LON0002415,CUST0000360,Auto,70410.68,19.21,Active
LON0002416,CUST0002470,Business,279686.45,2.05,Active
LON0002417,CUST0001373,Business,375174.3,11.4,Active
LON0002418,CUST0001861,Auto,241447.79,4.8,Closed
LON0002419,CUST0000761,Business,19007.36,7.34,Active
LON0002420,CUST0000448,Personal,496756.89,17.28,Active
LON0002421,CUST0002597,Auto,183597.4,7.31,Active
LON0002422,CUST0002669,Personal,18025.77,3.24,Active
LON0002423,CUST0001416,Mortgage,176990.35,9.36,Closed
LON0002424,CUST0002282,Personal,257001.8,3.41,Active
LON0002425,CUST0001683,Personal,309583.04,5.41,Active
LON0002426,CUST0001290,Personal,462638.61,2.34,Active
LON0002427,CUST0001639,Business,398330.79,11.27,Active
LON0002428,CUST0002924,Personal,262374.49,16.06,Default
LON0002429,CUST0001944,Personal,95329.05,11.29,Active
LON0002430,CUST0000552,Mortgage,423482.49,5.31,Default
LON0002431,CUST0001083,Mortgage,189973.2,18.3,Active
LON0002432,CUST0000148,Mortgage,415655.83,14.6,Active
LON0002433,CUST0002446,Personal,90377.11,15.27,Active
LON0002434,CUST0001622,Business,40410.25,15.65,Closed
LON0002435,CUST0000830,Personal,109954.5,8.94,Active
LON0002436,CUST0000795,Business,369071.8,17.52,Active
LON0002437,CUST0000096,Personal,462022.67,19.26,Active
LON0002438,CUST0001168,Business,245742.12,18.16,Closed
LON0002439,CUST0000997,Personal,424770.03,13.44,Active
LON0002440,CUST0000169,Business,89029.75,13.73,Active
LON0002441,CUST0002538,Personal,449619.81,10.27,Default
LON0002442,CUST0001363,Auto,355019.86,8.09,Active
LON0002443,CUST0000135,Mortgage,382266.25,4.7,Closed
LON0002444,CUST0000585,Business,382437.38,17.04,Active
LON0002445,CUST0000595,Business,196456.19,17.23,Active
LON0002446,CUST0001274,Auto,335804.62,2.66,Closed
LON0002447,CUST0002676,Mortgage,34222.57,17.54,Active
LON0002448,CUST0002873,Auto,492967.86,10.69,Active
LON0002449,CUST0001777,Personal,99838.34,6.62,Closed
LON0002450,CUST0002610,Personal,230044.71,3.52,Active
LON0002451,CUST0001824,Auto,153264.46,6.3,Default
LON0002452,CUST0001572,Business,497815.74,10.7,Active
LON0002453,CUST0001890,Auto,471150.85,17.47,Active
LON0002454,CUST0000840,Mortgage,431261.49,16.93,Active
LON0002455,CUST0001163,Auto,164892.43,8.57,Active
LON0002456,CUST0000519,Mortgage,476973.26,7.17,Active
LON0002457,CUST0001306,Mortgage,267530.71,9.65,Active
LON0002458,CUST0000303,Auto,241312.05,3.24,Closed
LON0002459,CUST0002759,Mortgage,41845.04,10.43,Active
LON0002460,CUST0002918,Business,240633.94,14.53,Active
LON0002461,CUST0002024,Mortgage,477692.41,9.92,Active
LON0002462,CUST0002300,Business,336242.89,12.62,Closed
LON0002463,CUST0001243,Business,242616.59,6.16,Default
LON0002464,CUST0002937,Mortgage,82794.65,13.86,Active
LON0002465,CUST0002708,Business,56879.54,8.93,Closed
LON0002466,CUST0002730,Mortgage,498488.83,6.34,Active
LON0002467,CUST0001604,Mortgage,292253.62,11.68,Active
LON0002468,CUST0001724,Personal,126467.3,4.26,Active
LON0002469,CUST0002402,Business,240111.63,10.39,Active
LON0002470,CUST0002615,Mortgage,442344.51,7.35,Default
LON0002471,CUST0001909,Mortgage,421692.41,7.18,Active
LON0002472,CUST0001859,Auto,84681.01,4.37,Active
LON0002473,CUST0001142,Personal,295416.76,5.34,Active
LON0002474,CUST0002942,Business,261273.26,19.33,Default
LON0002475,CUST0001625,Auto,10496.32,4.58,Active
LON0002476,CUST0002822,Business,359951.83,3.99,Active
LON0002477,CUST0000378,Business,133415.82,17.82,Closed
LON0002478,CUST0001345,Mortgage,163030.73,5.63,Active
LON0002479,CUST0001412,Auto,17479.81,10.97,Active
LON0002480,CUST0000463,Mortgage,39712.57,12.42,Active
LON0002481,CUST0002676,Personal,205645.44,4.13,Default
LON0002482,CUST0001223,Personal,405859.79,10.98,Active
LON0002483,CUST0002186,Auto,171101.59,3.78,Active
LON0002484,CUST0002142,Mortgage,219905.8,9.39,Active
LON0002485,CUST0002967,Business,36042.27,14.43,Active
LON0002486,CUST0002393,Mortgage,362878.8,8.96,Active
LON0002487,CUST0001615,Mortgage,488993.18,19.37,Active
LON0002488,CUST0000998,Business,375976.43,19.37,Active
LON0002489,CUST0000561,Mortgage,183457.11,11.47,Closed
LON0002490,CUST0000505,Mortgage,199722.75,15.52,Default
LON0002491,CUST0002377,Business,475956.14,12.86,Active
LON0002492,CUST0000062,Mortgage,276758.67,8.47,Default
LON0002493,CUST0000671,Auto,342631.78,4.29,Active
LON0002494,CUST0000187,Personal,7219.39,3.28,Default
LON0002495,CUST0001794,Personal,24003.28,9.13,Closed
LON0002496,CUST0001256,Personal,180337.86,12.14,Closed
LON0002497,CUST0001279,Business,261689.03,13.08,Closed
LON0002498,CUST0002447,Personal,399096.7,4.32,Closed
LON0002499,CUST0000991,Business,417181.59,12.0,Closed
LON0002500,CUST0001612,Mortgage,110943.72,14.35,Default
LON0002501,CUST0001826,Auto,185944.2,3.89,Closed
LON0002502,CUST0002003,Mortgage,278817.29,3.14,Active
LON0002503,CUST0001527,Mortgage,346945.31,12.61,Closed
LON0002504,CUST0001607,Business,216997.66,17.44,Active
LON0002505,CUST0000161,Mortgage,457343.55,4.54,Default
LON0002506,CUST0001992,Business,185431.77,14.17,Active
LON0002507,CUST0001569,Auto,307951.07,4.42,Active
LON0002508,CUST0000500,Auto,144276.12,5.14,Default
LON0002509,CUST0000753,Business,328057.11,15.02,Default
LON0002510,CUST0001429,Business,387636.01,13.75,Active
LON0002511,CUST0000448,Auto,448791.3,8.17,Active
LON0002512,CUST0000963,Mortgage,336424.27,15.2,Active
LON0002513,CUST0002883,Mortgage,164166.62,17.38,Active
LON0002514,CUST0002598,Personal,286785.5,5.68,Active
LON0002515,CUST0000879,Mortgage,433445.36,12.86,Active
LON0002516,CUST0000030,Mortgage,330795.47,16.78,Active
LON0002517,CUST0001076,Personal,98181.28,11.1,Default
LON0002518,CUST0002019,Mortgage,88634.61,3.97,Active
LON0002519,CUST0000298,Personal,243416.96,11.46,Active
LON0002520,CUST0000090,Auto,324658.43,7.8,Active
LON0002521,CUST0000007,Mortgage,449647.75,12.18,Closed
LON0002522,CUST0002362,Business,96910.86,19.49,Active
LON0002523,CUST0001795,Auto,159874.26,11.09,Active
LON0002524,CUST0001936,Auto,372994.58,5.27,Closed
LON0002525,CUST0002343,Personal,489315.11,8.52,Active
LON0002526,CUST0001284,Auto,350618.13,19.13,Active
LON0002527,CUST0002353,Business,385908.95,4.98,Closed
LON0002528,CUST0000666,Personal,162573.64,9.12,Active
LON0002529,CUST0001381,Auto,485079.11,17.02,Active
LON0002530,CUST0001201,Mortgage,166743.57,13.25,Active
LON0002531,CUST0001044,Mortgage,114470.88,4.02,Active
LON0002532,CUST0000037,Personal,171571.47,4.67,Default
LON0002533,CUST0000055,Auto,38796.09,16.86,Active
LON0002534,CUST0002221,Personal,414397.23,17.51,Active
LON0002535,CUST0002532,Personal,9454.36,16.18,Active
LON0002536,CUST0000399,Business,492473.12,6.72,Default
LON0002537,CUST0001587,Mortgage,75044.89,13.37,Closed
LON0002538,CUST0002287,Mortgage,199613.32,17.41,Active
LON0002539,CUST0002588,Business,86584.6,6.49,Active
LON0002540,CUST0002172,Personal,301615.62,17.05,Closed
LON0002541,CUST0002568,Auto,175225.61,5.34,Active
LON0002542,CUST0001178,Business,246366.19,8.52,Active
LON0002543,CUST0002959,Business,447574.96,10.99,Active
LON0002544,CUST0002707,Business,337538.34,5.55,Closed
LON0002545,CUST0002352,Personal,296903.85,13.2,Active
LON0002546,CUST0001273,Business,469316.25,5.53,Closed
LON0002547,CUST0000545,Auto,275967.95,6.55,Active
LON0002548,CUST0001654,Auto,218670.94,12.94,Active
LON0002549,CUST0000761,Personal,373437.39,17.92,Default
LON0002550,CUST0001528,Mortgage,229342.3,9.01,Active
LON0002551,CUST0001837,Auto,219565.14,18.43,Active
LON0002552,CUST0001110,Mortgage,276977.51,13.21,Active
LON0002553,CUST0000327,Personal,139352.65,17.04,Active
LON0002554,CUST0002092,Business,45955.05,10.06,Active
LON0002555,CUST0000526,Personal,224611.29,4.24,Active
LON0002556,CUST0002960,Auto,407524.55,19.73,Default
LON0002557,CUST0001569,Personal,374541.52,9.31,Closed
LON0002558,CUST0001818,Personal,398753.52,17.5,Active
LON0002559,CUST0002918,Auto,382353.6,8.62,Active
LON0002560,CUST0000938,Personal,377937.06,9.37,Active
LON0002561,CUST0002418,Business,432695.11,14.41,Active
LON0002562,CUST0000567,Auto,226142.06,17.64,Active
LON0002563,CUST0001747,Mortgage,181211.51,5.84,Active
LON0002564,CUST0000683,Business,169756.23,2.89,Active
LON0002565,CUST0000491,Mortgage,114719.92,5.55,Active
LON0002566,CUST0002941,Mortgage,375743.7,12.74,Closed
LON0002567,CUST0002438,Auto,108684.11,18.86,Active
LON0002568,CUST0002036,Personal,12579.27,5.42,Active
LON0002569,CUST0001487,Mortgage,402374.96,2.88,Active
LON0002570,CUST0001971,Auto,169132.19,10.66,Active
LON0002571,CUST0001397,Business,474419.09,7.96,Active
LON0002572,CUST0001514,Auto,186949.44,10.2,Active
LON0002573,CUST0000366,Auto,157002.68,3.88,Active
LON0002574,CUST0001272,Personal,341046.31,9.8,Active
LON0002575,CUST0001147,Mortgage,476254.05,12.41,Active
LON0002576,CUST0000991,Personal,238150.52,8.71,Closed
LON0002577,CUST0002507,Mortgage,273718.7,11.14,Active
LON0002578,CUST0000313,Personal,89068.09,11.33,Active
LON0002579,CUST0000873,Mortgage,332635.25,5.01,Active
LON0002580,CUST0000974,Personal,211365.26,14.46,Default
LON0002581,CUST0000736,Personal,403056.42,5.86,Active
LON0002582,CUST0002822,Mortgage,86770.54,13.18,Active
LON0002583,CUST0001731,Personal,271930.56,7.38,Closed
LON0002584,CUST0002931,Business,444791.51,9.77,Active
LON0002585,CUST0000698,Auto,468398.93,5.79,Closed
LON0002586,CUST0002075,Business,362727.55,16.76,Closed
LON0002587,CUST0000722,Auto,418279.39,9.67,Active
LON0002588,CUST0002391,Auto,451245.85,8.57,Active
LON0002589,CUST0001557,Personal,217545.92,7.33,Active
LON0002590,CUST0000199,Mortgage,180608.95,7.38,Active
LON0002591,CUST0002600,Mortgage,292891.52,6.63,Closed
LON0002592,CUST0000247,Mortgage,305034.47,9.11,Active
LON0002593,CUST0000549,Auto,220950.91,5.09,Closed
LON0002594,CUST0000157,Mortgage,57368.07,9.53,Active
LON0002595,CUST0001619,Personal,117176.82,17.32,Active
LON0002596,CUST0002180,Personal,386162.22,10.66,Closed
LON0002597,CUST0001524,Business,12390.56,9.78,Active
LON0002598,CUST0000844,Personal,254259.49,13.27,Active
LON0002599,CUST0001884,Business,219247.78,3.51,Active
LON0002600,CUST0002389,Auto,306749.86,15.0,Active
LON0002601,CUST0002591,Personal,183540.81,8.45,Active
LON0002602,CUST0000940,Auto,283825.39,18.66,Active
LON0002603,CUST0002630,Business,78779.13,7.84,Active
LON0002604,CUST0001411,Personal,439497.43,6.88,Active
LON0002605,CUST0002137,Mortgage,372318.71,19.81,Default
LON0002606,CUST0001569,Auto,41619.71,3.34,Default
LON0002607,CUST0000241,Auto,97969.2,10.53,Closed
LON0002608,CUST0001106,Business,334212.39,7.29,Closed
LON0002609,CUST0002329,Personal,361529.08,17.69,Closed
LON0002610,CUST0002409,Business,491067.57,19.75,Active
LON0002611,CUST0001216,Mortgage,265954.48,15.38,Closed
LON0002612,CUST0001776,Mortgage,227474.29,12.61,Active
LON0002613,CUST0002389,Business,266261.55,3.17,Active
LON0002614,CUST0002378,Personal,15972.68,16.41,Closed
LON0002615,CUST0000853,Personal,77167.21,4.25,Active
LON0002616,CUST0000806,Business,401450.69,2.25,Closed
LON0002617,CUST0002200,Mortgage,99463.4,16.96,Default
LON0002618,CUST0001817,Personal,142495.16,16.92,Active
LON0002619,CUST0001155,Business,290952.05,16.24,Closed
LON0002620,CUST0001529,Personal,267707.3,17.6,Active
LON0002621,CUST0002754,Business,190335.47,3.73,Closed
LON0002622,CUST0001150,Mortgage,232987.1,13.84,Default
LON0002623,CUST0002669,Auto,77079.36,13.33,Closed
LON0002624,CUST0001984,Business,252655.54,14.79,Active
LON0002625,CUST0000098,Business,301401.84,9.4,Active
LON0002626,CUST0001563,Mortgage,321080.15,10.2,Active
LON0002627,CUST0000887,Auto,264444.27,5.85,Active
LON0002628,CUST0000733,Personal,449336.56,12.46,Active
LON0002629,CUST0000810,Personal,212119.18,10.29,Closed
LON0002630,CUST0001958,Auto,479407.11,16.09,Active
LON0002631,CUST0002581,Personal,5287.19,19.17,Active
LON0002632,CUST0002645,Personal,117821.21,9.47,Active
LON0002633,CUST0002782,Business,345156.1,2.6,Active
LON0002634,CUST0000946,Mortgage,298421.07,11.87,Active
LON0002635,CUST0002682,Auto,376004.15,2.32,Active
LON0002636,CUST0002248,Auto,308855.46,15.22,Active
LON0002637,CUST0000362,Mortgage,377938.6,9.46,Closed
LON0002638,CUST0001514,Mortgage,17453.75,13.03,Active
LON0002639,CUST0000879,Personal,12168.56,6.91,Active
LON0002640,CUST0001699,Mortgage,464992.06,11.71,Active
LON0002641,CUST0000936,Personal,126018.31,14.44,Active
LON0002642,CUST0000075,Business,82981.58,14.9,Active
LON0002643,CUST0002425,Business,216530.34,15.13,Active
LON0002644,CUST0001249,Personal,262562.95,11.77,Closed
LON0002645,CUST0000006,Personal,173568.76,3.03,Active
LON0002646,CUST0000834,Personal,243019.04,3.88,Active
LON0002647,CUST0002916,Business,234281.76,2.32,Active
LON0002648,CUST0002636,Business,191946.03,3.17,Active
LON0002649,CUST0001076,Mortgage,442253.86,5.81,Default
LON0002650,CUST0002141,Mortgage,411952.47,2.53,Closed
LON0002651,CUST0001113,Business,238825.42,8.07,Default
LON0002652,CUST0000272,Mortgage,171411.23,14.71,Active
LON0002653,CUST0000251,Auto,316395.03,4.85,Active
LON0002654,CUST0000437,Personal,161327.87,8.44,Default
LON0002655,CUST0002255,Business,122587.66,12.62,Active
LON0002656,CUST0002604,Personal,36542.71,5.43,Active
LON0002657,CUST0000477,Personal,129857.38,10.77,Active
LON0002658,CUST0001811,Personal,69688.65,18.62,Closed
LON0002659,CUST0001794,Personal,129691.75,6.4,Closed
LON0002660,CUST0000315,Auto,408206.95,17.81,Closed
LON0002661,CUST0002580,Mortgage,213043.5,15.64,Active
LON0002662,CUST0000066,Auto,12124.1,18.67,Default
LON0002663,CUST0000240,Mortgage,71342.99,12.09,Default
LON0002664,CUST0001432,Personal,257381.1,3.25,Active
LON0002665,CUST0000944,Personal,462255.4,10.78,Active
LON0002666,CUST0002454,Personal,244544.45,7.22,Default
LON0002667,CUST0001998,Personal,404526.53,4.28,Active
LON0002668,CUST0000211,Business,355224.85,15.76,Active
LON0002669,CUST0001937,Business,97035.9,12.89,Active
LON0002670,CUST0002719,Business,290673.51,19.65,Closed
LON0002671,CUST0000990,Auto,169419.44,16.67,Active
LON0002672,CUST0001605,Business,396322.48,13.8,Closed
LON0002673,CUST0002874,Personal,1132.51,10.31,Active
LON0002674,CUST0002245,Auto,201944.27,13.26,Active
LON0002675,CUST0002584,Mortgage,364241.8,3.31,Active
LON0002676,CUST0000752,Auto,154104.05,5.41,Closed
LON0002677,CUST0001173,Personal,245811.93,15.56,Active
LON0002678,CUST0001429,Auto,346843.97,14.59,Active
LON0002679,CUST0001331,Business,484581.26,2.91,Closed
LON0002680,CUST0001404,Auto,278015.02,14.34,Closed
LON0002681,CUST0000261,Auto,188360.55,13.87,Default
LON0002682,CUST0001137,Auto,173318.84,17.33,Closed
LON0002683,CUST0001453,Personal,203243.36,5.45,Active
LON0002684,CUST0000940,Business,293427.68,3.45,Active
LON0002685,CUST0000967,Mortgage,313210.96,19.83,Active
LON0002686,CUST0001827,Business,49300.16,6.45,Active
LON0002687,CUST0002785,Mortgage,148429.14,11.28,Closed
LON0002688,CUST0000987,Mortgage,301523.23,16.9,Active
LON0002689,CUST0001008,Auto,345728.9,12.36,Active
LON0002690,CUST0000200,Business,179323.59,16.5,Active
LON0002691,CUST0002692,Auto,189485.05,5.66,Active
LON0002692,CUST0001203,Auto,197543.36,17.47,Active
LON0002693,CUST0000254,Business,303662.22,9.97,Active
LON0002694,CUST0002297,Business,258472.58,6.4,Closed
LON0002695,CUST0000016,Personal,446367.45,18.93,Closed
LON0002696,CUST0002464,Business,427055.42,19.11,Active
LON0002697,CUST0001359,Auto,160335.18,13.18,Active
LON0002698,CUST0001705,Business,87371.67,12.28,Active
LON0002699,CUST0001203,Business,84223.51,10.03,Active
LON0002700,CUST0001901,Personal,43450.56,12.85,Active
LON0002701,CUST0000892,Business,468319.26,5.73,Default
LON0002702,CUST0000261,Personal,45848.91,16.51,Active
LON0002703,CUST0000586,Business,386442.62,5.25,Active
LON0002704,CUST0001137,Auto,88900.69,3.46,Active
LON0002705,CUST0000306,Personal,107191.62,16.18,Closed
LON0002706,CUST0000685,Business,109426.47,9.2,Active
LON0002707,CUST0001229,Mortgage,183655.34,6.55,Active
LON0002708,CUST0000882,Personal,329307.96,8.87,Active
LON0002709,CUST0001742,Business,223207.25,11.13,Active
LON0002710,CUST0001097,Personal,35716.99,17.59,Default
LON0002711,CUST0001064,Mortgage,181498.17,8.89,Active
LON0002712,CUST0002769,Auto,162537.64,5.15,Active
LON0002713,CUST0001588,Auto,17008.5,16.99,Active
LON0002714,CUST0001562,Personal,228064.92,14.08,Active
LON0002715,CUST0002096,Mortgage,424882.02,10.54,Active
LON0002716,CUST0001482,Mortgage,261207.52,9.9,Closed
LON0002717,CUST0000015,Mortgage,189431.93,14.11,Active
LON0002718,CUST0000204,Business,79701.25,12.66,Closed
LON0002719,CUST0001202,Business,284393.94,3.2,Closed
LON0002720,CUST0001036,Mortgage,229021.53,6.22,Closed
LON0002721,CUST0000747,Auto,365912.73,9.89,Closed
LON0002722,CUST0002738,Business,348936.42,2.9,Active
LON0002723,CUST0001236,Mortgage,124593.16,6.26,Active
LON0002724,CUST0000879,Business,191658.09,18.4,Active
LON0002725,CUST0002443,Business,227219.28,6.12,Active
LON0002726,CUST0002024,Business,99539.77,9.02,Active
LON0002727,CUST0001240,Auto,449279.26,11.65,Active
LON0002728,CUST0001210,Business,486336.82,13.24,Active
LON0002729,CUST0002753,Personal,361254.3,14.24,Closed
LON0002730,CUST0000536,Mortgage,42881.64,19.93,Active
LON0002731,CUST0002693,Auto,184939.18,7.89,Active
LON0002732,CUST0001093,Auto,208906.22,8.16,Active
LON0002733,CUST0002786,Auto,378389.52,18.98,Active
LON0002734,CUST0002420,Business,110837.22,10.95,Active
LON0002735,CUST0001238,Mortgage,470625.67,18.02,Closed
LON0002736,CUST0001856,Mortgage,449544.3,2.28,Active
LON0002737,CUST0001843,Business,455822.97,9.61,Active
LON0002738,CUST0002376,Auto,333600.37,17.06,Active
LON0002739,CUST0002843,Personal,419993.8,6.28,Active
LON0002740,CUST0002956,Auto,347181.01,15.06,Active
LON0002741,CUST0001027,Personal,378872.99,3.95,Active
LON0002742,CUST0000479,Personal,360167.9,14.02,Active
LON0002743,CUST0001302,Personal,285738.48,6.28,Closed
LON0002744,CUST0000364,Business,361863.64,11.18,Active
LON0002745,CUST0002635,Auto,164307.44,6.11,Active
LON0002746,CUST0001089,Auto,11800.47,19.25,Active
LON0002747,CUST0002301,Personal,9113.32,6.46,Active
LON0002748,CUST0001424,Business,437628.37,7.87,Active
LON0002749,CUST0002685,Personal,42596.49,7.64,Active
LON0002750,CUST0001613,Auto,36790.38,12.16,Default
LON0002751,CUST0002064,Auto,294241.47,12.8,Active
LON0002752,CUST0001950,Business,292358.23,10.6,Active
LON0002753,CUST0000835,Mortgage,408928.29,9.76,Active
LON0002754,CUST0000383,Mortgage,182555.99,16.41,Active
LON0002755,CUST0001713,Business,414013.92,3.76,Active
LON0002756,CUST0001795,Personal,418404.4,19.44,Active
LON0002757,CUST0001192,Auto,63175.59,13.64,Closed
LON0002758,CUST0002314,Personal,331794.11,2.06,Closed
LON0002759,CUST0002471,Business,70874.14,17.29,Closed
LON0002760,CUST0001404,Mortgage,119739.01,11.91,Active
LON0002761,CUST0001199,Auto,118590.33,13.93,Active
LON0002762,CUST0000867,Mortgage,111355.85,9.65,Active
LON0002763,CUST0000095,Personal,460505.49,11.26,Active
LON0002764,CUST0002041,Personal,353673.97,19.48,Active
LON0002765,CUST0001214,Business,67080.28,16.58,Active
LON0002766,CUST0001215,Auto,97743.66,11.03,Active
LON0002767,CUST0002447,Auto,59436.58,5.48,Default
LON0002768,CUST0002878,Personal,349036.37,19.59,Closed
LON0002769,CUST0002770,Personal,207600.86,11.63,Closed
LON0002770,CUST0002903,Auto,267615.51,11.66,Active
LON0002771,CUST0002036,Personal,417760.76,16.34,Closed
LON0002772,CUST0002902,Mortgage,379513.58,14.5,Active
LON0002773,CUST0000465,Business,439174.26,13.37,Active
LON0002774,CUST0002490,Auto,414949.78,13.32,Active
LON0002775,CUST0000895,Auto,116858.02,19.76,Active
LON0002776,CUST0001711,Business,470761.55,9.51,Default
LON0002777,CUST0001382,Mortgage,197641.87,10.66,Closed
LON0002778,CUST0002506,Personal,459145.39,16.45,Default
LON0002779,CUST0002358,Auto,366347.76,9.4,Closed
LON0002780,CUST0000288,Business,359712.95,18.52,Active
LON0002781,CUST0001884,Business,5927.29,11.49,Active
LON0002782,CUST0001491,Mortgage,239889.58,9.59,Active
LON0002783,CUST0000895,Personal,97740.27,4.64,Active
LON0002784,CUST0002790,Mortgage,265764.77,15.62,Active
LON0002785,CUST0002906,Personal,81610.65,6.68,Active
LON0002786,CUST0002716,Auto,197558.98,9.24,Active
LON0002787,CUST0001873,Business,95283.13,15.08,Active
LON0002788,CUST0002288,Personal,278854.35,6.01,Active
LON0002789,CUST0000262,Business,137459.31,5.1,Active
LON0002790,CUST0002384,Mortgage,84410.03,6.74,Active
LON0002791,CUST0000651,Mortgage,121829.97,2.14,Default
LON0002792,CUST0002427,Personal,291214.61,9.17,Closed
LON0002793,CUST0000215,Personal,144291.43,2.81,Closed
LON0002794,CUST0000609,Mortgage,99049.59,18.15,Active
LON0002795,CUST0001221,Business,46862.15,9.54,Active
LON0002796,CUST0000038,Personal,324643.38,2.72,Active
LON0002797,CUST0002250,Mortgage,19311.15,6.26,Active
LON0002798,CUST0001713,Auto,288051.12,8.13,Active
LON0002799,CUST0000332,Personal,390622.8,7.82,Closed
LON0002800,CUST0002465,Auto,498170.21,6.69,Active
LON0002801,CUST0002344,Business,440434.73,10.53,Default
LON0002802,CUST0002591,Auto,96287.55,19.22,Active
LON0002803,CUST0002480,Personal,51780.72,10.3,Active
LON0002804,CUST0001652,Auto,94503.39,13.95,Active
LON0002805,CUST0002528,Personal,149829.23,10.78,Active
LON0002806,CUST0001407,Auto,260822.68,14.68,Active
LON0002807,CUST0002076,Business,438974.99,14.41,Active
LON0002808,CUST0001175,Auto,328038.16,19.43,Active
LON0002809,CUST0000752,Personal,23178.02,11.49,Active
LON0002810,CUST0000966,Personal,240084.66,12.77,Active
LON0002811,CUST0000202,Personal,106344.31,3.66,Closed
LON0002812,CUST0000739,Business,441161.52,16.61,Active
LON0002813,CUST0002466,Business,72385.56,17.96,Active
LON0002814,CUST0001746,Mortgage,215120.09,18.26,Closed
LON0002815,CUST0001649,Business,454099.04,18.27,Active
LON0002816,CUST0000558,Auto,87708.22,19.12,Active
LON0002817,CUST0002039,Personal,401913.11,2.14,Active
LON0002818,CUST0002590,Business,295553.94,16.38,Closed
LON0002819,CUST0000264,Mortgage,70902.24,7.05,Default
LON0002820,CUST0001162,Personal,268164.17,10.89,Closed
LON0002821,CUST0000881,Personal,22913.69,6.69,Active
LON0002822,CUST0001732,Personal,413270.91,10.29,Active
LON0002823,CUST0001548,Business,437286.28,6.15,Closed
LON0002824,CUST0002005,Auto,5977.54,18.14,Active
LON0002825,CUST0000406,Auto,385551.69,2.04,Active
LON0002826,CUST0002241,Auto,261430.5,19.37,Active
LON0002827,CUST0002838,Business,298945.88,4.38,Default
LON0002828,CUST0000891,Personal,176439.4,5.96,Active
LON0002829,CUST0002849,Business,395687.69,16.71,Active
LON0002830,CUST0001808,Business,70131.15,19.61,Active
LON0002831,CUST0002020,Business,348101.71,6.62,Active
LON0002832,CUST0000183,Auto,90713.66,2.86,Closed
LON0002833,CUST0002879,Business,311896.1,3.57,Default
LON0002834,CUST0002705,Auto,29734.25,11.0,Active
LON0002835,CUST0000904,Mortgage,317545.9,9.6,Active
LON0002836,CUST0000456,Business,344604.19,3.3,Active
LON0002837,CUST0002611,Business,394493.51,17.9,Default
LON0002838,CUST0000517,Business,136508.34,7.48,Active
LON0002839,CUST0001493,Auto,195666.47,9.22,Active
LON0002840,CUST0000697,Business,485935.7,3.71,Active
LON0002841,CUST0001156,Auto,435541.75,14.65,Closed
LON0002842,CUST0002051,Auto,402283.32,16.31,Default
LON0002843,CUST0000084,Personal,2168.82,5.27,Active
